"ADM3_PT","ADM3_PCODE","T_TL","log_population","district_area","Water","Trees","Flooded.vegetation","Crops","Built.Area","Bare.ground","Snow.Ice","Clouds","Rangeland","SR_B1","SR_B2","SR_B3","SR_B4","SR_B5","SR_B6","SR_B7","ST_B10","ST_ATRAN","ST_DRAD","ST_TRAD","ST_URAD","ST_EMIS","ST_EMSD","NDVI","NDWI","NDBI","osm_traffic","osm_transport","osm_places","osm_pofw","osm_pois","osm_railways","osm_roads","building_count","building_area","DNB","ADM3_REF","ADM3ALT1_PT","ADM3ALT2_PT","ADM2_PT","ADM2_PCODE","ADM1_PT","ADM1_PCODE","ADM0_EN","ADM0_PT","ADM0_PCODE","DATE","VALIDON","VALIDTO","AREA_SQKM","predicted_density","weight","predicted_population"
"Massingir","MZ021401",32912.36,10.401633933353,1709.08224366653,0.040418585505455,0.558687179889263,7.09115185672875e-06,0.0139719905266823,0.00493953495880214,3.16507509702771e-05,0,0,0.381943967216971,2654.32731270352,2942.69607939199,2173.40601398042,444.666985368846,1440.16910651053,2713.18287910217,1453.57678752597,3164.36420303387,-1177.93038228045,-418.477981975522,1022.04681081956,1307.07226804536,-916.749994278372,9.53989527785861,3.95870553841156,1.92937643144404,1.27818083809979,0,0.00058510934959729,0.00117021869919458,0,0.00117021869919458,0,0.302332502692909,3.43634721018488,0.000171659142508145,0.400034281796366,"",NA,NA,"Massingir","MZ0214","Gaza","MZ02","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,1710.37939453125,16.6207965964439,0.370234703246821,14934.157224867
"Matchedje","MZ081903",1126.0039,7.02731797454843,5165.32170924052,0.00329332271744356,0.747254375623505,0.000385976123526277,0.000130069778405865,9.88522583991076e-05,8.2769919918846e-05,0,0,0.248754633578802,750.52316144687,1107.61118024484,709.733407022583,894.66736200826,693.198678879239,921.792013436487,761.92325930348,1848.09317992046,153.357930502476,49.0127322275761,-11.6625325075859,-341.084414973279,224.673441168924,30.8491856441174,2.14048192771084,2.07643015869199,1.89513128422101,0,0.000193598783636467,0.000193598783636467,0,0.000387197567272933,0,0.0268001213043442,0.130485580170978,5.19725562549856e-06,0.132814175798554,"",NA,NA,"Sanga","MZ0819","Niassa","MZ08","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,5157.81689453125,5.04468408835621,0.0454976917991587,4315.8200486846
"Matibane","MZ071602",45260.133,10.7202039520161,707.439542772104,0.0211032100936172,0.164441911364679,0.00348776670112509,0.00260318516209528,0.00348595603193798,0.00103653846850257,1.25354020646643e-06,0,0.803840178637836,2599.03441317712,2958.31694379703,4027.23188537284,4907.67309515244,3141.1183907147,5792.80538253375,2522.65311048194,2297.42218724879,254.966375773975,1438.86328743755,-1072.43423262172,-2857.92965634887,-2460.13735145948,68.1750383924473,2.70947123765253,1.8266833882735,1.60363937489383,0,0,0.0155490318747189,0,0.00424064505674151,0.0358769250263621,0.328230850161732,34.4976475365922,0.00171023441728893,1.78435474366529,"",NA,NA,"Mossuril","MZ0716","Nampula","MZ07","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,707.402282714844,81.4655245695313,0.44641917508473,96518.5041683692
"Matola Rio","MZ050102",190699.62,12.1584600427631,205.669562317555,0.0259762781873887,0.0795221048940392,0.0480059278255706,0.0130786712459852,0.621380684595059,2.43648536508344e-05,0,0,0.212011968398307,8987.89574966533,9420.27379518072,10580.4318440428,11434.3096485944,16197.7428078983,17987.2444009371,16210.705645917,8417.10954015976,7184.14700941414,1128.68902167206,-8047.26249783148,2434.76088708526,-9170.85245476845,6.46038574462151,2.92567567567568,1.83082648784577,1.23703463904176,0.199348895081985,0.238246240463836,0,0.00972433634546268,0.987020139064462,0.046655340083201,7.20510259610667,447.265988041383,0.032820659908235,8.04765917602996,"",NA,NA,"Boane","MZ0501","Maputo","MZ05","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,205.828063964844,1608.32174959793,0.878379624764475,235021.009161232
"Matondovela","MZ081401",1117.7163,7.01993714623033,8351.13114815623,0.00106578977990541,0.77237087642556,3.00602174148168e-05,4.89074965875987e-07,8.95842193592357e-06,4.7857774709621e-05,0,0,0.226475968305509,632.620746351146,633.172448753276,599.149014604981,692.534216688495,631.076744542503,529.306093403311,252.674998208027,962.641332456547,-236.235056893205,137.464419201747,-35.0929863778421,-100.377679138239,-40.0936825236189,116.880371737709,2.84035287421742,2.03450638411552,1.98239362264596,0,0.00035923277299535,0.000119744257665117,0,0.000119744257665117,0,0.0464106742992465,0.0336481364038978,1.24082196944542e-06,0.267268402603906,"",NA,NA,"Mecula","MZ0814","Niassa","MZ08","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,8349.0009765625,5.39853267790587,0.431675373335032,12021.7274720073
"Matsinho","MZ041201",43336.742,10.6767791740561,1306.22766693003,0.00183354798058245,0.216910167452164,3.4137219332317e-06,0.00319296791488271,0.0102390417060477,7.41915566822355e-05,0,0,0.767746669667708,2890.15369422798,216.902046065789,1158.65325908558,1701.82260119992,137.460772360527,2715.52889800703,773.805469967588,6114.24500057273,-1466.17204132835,1054.82235563337,-347.303502157401,-759.932100467322,2489.23317567761,18.1219434222902,2.25316455696203,1.99355099918129,1.6241255599824,0.00535894329696124,0.00229668998441196,0.000765563328137319,0,0.00306225331254928,0.00928784713373833,0.173096469265559,15.6128985140325,0.000652298140264121,0.235875968992248,"",NA,NA,"Vanduzi","MZ0412","Manica","MZ04","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,1307.15393066406,47.3866900557299,0.460037065852774,69230.978040184
"Maua","MZ081102",68477.44,11.1342742301823,6136.98560474033,8.6105310245092e-06,0.782502710825748,1.82207866248977e-06,0.00148473611649023,0.000930034098186595,0,0,0,0.215072086349888,699.833628283519,582.052326371309,1051.14950543702,730.284648240436,780.426820955013,636.035113567409,982.583410103991,773.679712371168,334.138502579342,-305.972784905801,-261.167122256856,-106.398237524379,-263.726747488403,52.5530911523531,0,1.99213453911378,1.77639077699501,0.000162946447068016,0,0.000162946447068016,0,0.00048883934120405,0,0.0691156777691473,4.2770183426413,0.000192567847183341,0.301046003859043,"",NA,NA,"Maua","MZ0811","Niassa","MZ08","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,6134.25244140625,11.5252593341808,0.571686122731826,48949.4808866671
"Mavago","MZ081202",30513.266,10.3259495909452,4254.90159057938,0.00129257934971726,0.735805181196064,2.37531571904766e-05,0.00274843237361364,0.000744898072485172,1.8880714689866e-05,0,0,0.25936627513624,359.282175589986,688.435607418804,807.031194713655,522.320838234327,943.3083038288,744.968248772565,444.201083344361,7303.60596542613,-382.359457708166,-260.768648450058,183.954805337782,270.237390843634,-852.29157619081,6.55139892922226,2.81473214285714,2.01326944008187,1.95786999348746,0,0.000235023061923233,0.000235023061923233,0,0.000470046123846466,0,0.0795477054202478,2.23976978012841,8.68364812517186e-05,0.330972885192658,"",NA,NA,"Mavago","MZ0812","Niassa","MZ08","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,4248.400390625,7.50492679088971,0.598964921010737,22097.6128308491
"Mavala","MZ010204",26343.924,10.1790308978414,1283.41648640237,0.00381140253990518,0.311616026644134,0.000222523623342659,0.000816563604990832,0.00390872283334904,0,0,0,0.679624760754279,992.141176330229,1322.36614016312,2077.60788005511,2927.38082661616,2200.68122262059,2572.2236607565,2443.68893061129,1522.07966444474,86.6458506816297,1051.05429643755,592.654397444754,372.127999179105,611.536385158662,78.1325054788838,3.99787750151607,2.10136809645447,1.83622373344001,0.000779170293193884,0,0.000779170293193884,0,0.000779170293193884,0,0.373463994453009,7.9101368165043,0.000354285045096619,0.203080415045396,"",NA,NA,"Balama","MZ0102","Cabo Delgado","MZ01","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,1284.326171875,35.9094203897907,0.180283406012958,29865.7490401066
"Mavodze","MZ021402",2471.3257,7.812914565562,3035.86690758787,0.0243784264974937,0.396456954757388,4.4644558019666e-05,0.0132090979412124,0.00044002713453236,0.000240802375267547,0,0,0.565230046736086,1443.88899356685,971.716083333794,1268.77707620632,902.13750628651,802.91859793784,1566.70743567495,947.698790963637,2176.2718886949,202.599278962387,-193.475734226431,-118.325090597455,635.583403221227,628.691618180078,39.9076602154483,3.92213791071166,1.97806723836151,1.38502481193274,0,0,0.00395274245060187,0,0.00197637122530094,0,0.122009130692403,0.984232870199866,3.35186261491499e-05,0.40112366806587,"",NA,NA,"Massingir","MZ0214","Gaza","MZ02","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,3037.30615234375,8.75059895302413,0.194922992276916,7862.60873947397
"Mavonde","MZ040803",7952.43,8.98135856114296,1000.8656444273,0.00416767668655972,0.548595018953674,9.91430569869334e-08,0.0104978617321184,0.000446342042555174,4.34246589602769e-05,0,0,0.436249576783075,848.12589543096,1054.42606478812,2031.44476614298,2061.81045690401,1663.21878873595,541.172898349668,1518.85018106803,3975.91057627263,39.3016947686831,914.760504701285,-966.535612302071,1868.38864557229,1764.71416309491,10.2062919250566,2.47222222222222,1.85782968271544,1.25304233028113,0,0,0.000999135104264873,0,0.00199827020852975,0,0.254817023724411,7.86918808119014,0.000243584598522509,0.153894396115719,"",NA,NA,"Manica","MZ0408","Manica","MZ04","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,1001.66333007813,19.9189712672425,0.0530639828417877,15402.7231075372
"Mavue","MZ021302",7573.661,8.9325638769009,5663.36707382646,0.000868946193475846,0.788033516829836,9.24337733490203e-05,0.00180104973840727,0.000253007387795106,0.00101996717260928,0,0,0.207931078904527,395.190778471012,755.719677316967,562.512037274534,240.298216675651,562.216397649025,810.529935191514,348.853764452249,1428.57817678046,-130.960836743952,-219.919992016305,-22.7985315838455,355.904231593684,545.608961117092,0.889865952743974,2.83561643835616,1.9591608064047,1.37453608837502,0,0,0.000176573403589104,0,0.000176573403589104,0,0.124010258180711,0.901407225322374,2.06052881049002e-05,0.166378917078991,"",NA,NA,"Massangena","MZ0213","Gaza","MZ02","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,5667.39013671875,5.62337508880708,0.447614262850076,11233.7751547484
"Mawayela","MZ031201",6107.5723,8.71744835874035,2769.69102900149,0.00217615837569674,0.739774660219599,0.00763694721461695,0.00029663039912145,0.00173804563113823,9.29831695180038e-06,0,1.82444249281538e-05,0.248350015417948,1008.7098839428,672.075225216838,1871.26606147259,710.993257550298,1772.57755498386,1884.63087108068,2395.48672778505,1495.09190278191,-315.140510668863,-198.061746458271,648.058920756992,-188.03750975074,-202.397701477964,48.713090231237,3.01582333507216,1.78946319754215,1.33871538628267,0.00036105110264249,0,0,0,0,0,0.0319686418981495,1.17377713469073,2.84333904306976e-05,0.383063889869396,"",NA,NA,"Panda","MZ0312","Inhambane","MZ03","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,2771.05395507813,6.8249602363138,0.267156575772054,12848.8955117569
"Maxixe","MZ031001",152045.27,11.9319401614005,267.891705835017,0.0108724132201798,0.101198823485739,0.0242013639982455,0.00188132717901477,0.438842270178045,2.45077103779702e-05,0,0,0.422979294228398,8511.14813588701,8740.19354190767,9613.56844380135,10077.0059403142,7748.19026301792,7543.40565055181,13072.124164469,23087.4772042726,-157.982320359838,813.887355488643,-7006.15380283261,1654.67446749191,9721.84405727269,0,3.30504451038576,1.98975907324091,1.88581700320393,0.0485270716369478,0.0074657033287612,0.0223971099862836,0.0037328516643806,0.24636820984912,0,4.29689250733426,293.529057776904,0.0123055750573712,1.00088170462895,"",NA,NA,"Maxixe","MZ0310","Inhambane","MZ03","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,267.740753173828,582.483872010497,1,159147
"Mazeze","MZ010304",12849.422,9.46113193025106,692.453086636192,0.0154547662829965,0.279726377162561,7.02411345245047e-05,0.000233612571646673,0.000768646875356749,0.008736938510825,0,0,0.695009417462089,2433.62296777249,2585.68610447791,3900.32599975002,3157.97019991711,3897.59039818963,2907.11524672232,5033.640946498,114.578672217247,262.434569635518,1525.18742560867,-1723.19806994551,-2224.99452349,-1798.63339537718,67.2318775601975,2.7791661868018,1.14038171474721,1.07905886928466,0,0,0.0361035288635153,0,0.00433242346362183,0,0.399913768939846,10.1927482687476,0.000566406699494784,0.197059705970597,"",NA,NA,"Chiure","MZ0103","Cabo Delgado","MZ01","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,692.682495117188,35.8367835490457,0.0957677616349066,27615.9748160882
"Mazivila","MZ020103",6851.9307,8.83243167917514,378.115492493027,0.000521720992732068,0.353021684307178,0.00252737266444038,0.0095838390699059,0.0213578057426519,1.31019837451549e-05,0,0,0.612974475239347,8591.80702812646,9036.79016820044,10332.8709981355,10657.003327617,7018.06414698346,6794.35798677927,3597.91719592809,10831.2248607745,-4914.26615718599,1738.46643456462,525.712586651034,3909.65154667181,9641.06326939593,9.52508704044033,1,1.62104622871046,1.04581985715681,0,0,0,0,0,0,0.254638629371533,29.4010698337229,0.0010358576534846,0.194318181818182,"",NA,NA,"Bilene","MZ0201","Gaza","MZ02","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,378.404571533203,61.9432379428274,0.111632570467523,18906.9851949435
"Mazula","MZ071103",59288.188,10.9901822412121,1569.11780846047,0.00557908762959191,0.138009672769946,0.0014418836430825,1.00773766170096e-06,0.00116135467150649,0.0015866199647443,0,0,0.852220373583467,2322.99888125964,2647.46031318575,1430.54440440028,2216.50373016044,743.785695819573,3190.86726384114,2235.58866517501,2587.34489610112,28.9400616035214,-839.995269439164,-2081.17048825365,724.9329131553,2178.06983290141,49.4142727509175,2.93348623853211,1.8717442446864,1.12472607179234,0,0,0.000637300777932757,0,0.00254920311173103,0,0.258689460395197,16.6966430810603,0.000902228836080198,1.50883912006361,"",NA,NA,"Memba","MZ0711","Nampula","MZ07","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,1569.54052734375,54.3824938244537,0.239318363039616,94366.1023668772
"Mbau","MZ011002",3453.8362,8.14753032552653,784.616401591074,0.0132303576764814,0.728999088766869,0.0087760050670104,2.63112370209019e-05,0.000637189522636625,0.00297609325414202,0,1.22023128212878e-05,0.245342752163019,4268.85289339164,4349.32716221517,5133.74202263587,4825.60695990221,2549.26842032602,2496.67030036938,6609.80305298007,4342.86629005468,103.186533691664,1231.82977669258,-590.184608321218,2654.4930161844,234.673592300092,0.263171555774544,3.37249283667622,1.6187949866613,1.11660555800843,0.00127450815197358,0,0.015294097823683,0,0.00127450815197358,0,0.919353543321522,4.20205337705689,0.000199977680294477,0.268432432432432,"",NA,NA,"Mocimboa Da Praia","MZ0110","Cabo Delgado","MZ01","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,784.8671875,15.6191075324018,0.210769292568735,42618.8155731535
"Meconta","MZ070903",35918.562,10.4890373285779,459.612312805018,5.56281336290468e-05,0.217186354675566,0,0,0.00566315795779707,0,0,0,0.777094859233008,4196.91398854188,4535.68425298943,1276.80214479001,1899.1942314846,7560.38566861758,5289.52673380832,5857.3011834035,2035.6395061074,-1932.6823641282,1335.57156064438,1967.30534359351,2866.25860303114,1305.83092003718,54.0993662837129,0,1.97420696654336,1.7878627909484,0,0,0,0,0.00217574675903914,0.0144307767903239,0.270406338489393,17.3559318968552,0.000995168560016449,0.259694107062528,"",NA,NA,"Meconta","MZ0709","Nampula","MZ07","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,459.890380859375,56.3891429690379,0.15709249060574,43991.7097917597
"Mecuburi","MZ071001",133528.66,11.8020789044305,3637.94655798277,2.27992366642269e-05,0.26043329759738,1.38095138940092e-05,0.00428292596305316,0.00293037884830874,8.770395196607e-05,0,0,0.732229084888734,194.230403509298,590.669697355544,521.726199642479,375.723371931612,291.240742654843,890.453947710069,497.954621307448,749.246004766296,-94.1184442983412,372.479946581912,-139.033017145268,-84.9729400940528,-72.3898944107075,73.8141823043869,0,1.9847696586574,1.60100199541863,0,0.000274880343639379,0.000274880343639379,0,0.00247392309275441,0.00109207694287426,0.132582163420825,10.3533681431772,0.000439882337850324,0.250940822011256,"",NA,NA,"Mecuburi","MZ0710","Nampula","MZ07","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,3640.81298828125,33.7109160394024,0.241500225050509,60444.8498276668
"Mecufi","MZ010701",46939.977,10.7566462829933,619.81532828958,0.0116483381890728,0.194434348862692,0.0106224529753309,0.000231687605160829,0.00600532993418249,0.00318462528087525,0,0,0.773873217152686,1914.45012668533,2094.46135728802,3416.3880420259,2855.0016783225,1191.30758578175,2207.09693123597,5150.48495261467,58.6589947011233,-408.72442667758,1527.09842290659,-2932.84595056784,-2878.49913910285,-3052.32350879165,30.7914410591405,2.96653900423302,1.20820729342684,1.11200502199711,0,0,0.0242007567663637,0,0.0177472216286667,0,0.299656423688165,16.3968194011036,0.000923508360311412,0.285211267605634,"",NA,NA,"Mecufi","MZ0107","Cabo Delgado","MZ01","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,619.935485839844,56.4338977874639,0.469372021057935,26162.3270817483
"Mecula","MZ081402",22218.809,10.0087394672971,9662.05740614464,0.00491954950129509,0.435590816972919,0.000288631306652311,9.83621176148188e-05,0.000210263333712524,0.00157332986094469,0,2.0623150773628e-08,0.557319026283711,442.890663791697,365.798210035139,191.651874667723,463.16584824653,152.6057889397,269.449138589472,407.171739193978,293.953575083219,-42.7122802671076,-276.267763702106,113.163999321778,-57.6832102958086,300.355023364213,46.8437507130197,2.90382479423575,2.0026717225887,1.92831700244623,0,0.000413990502421997,0.000724483379238496,0,0.000931478630449494,0,0.0534319288288074,0.702748877861341,2.95941214404221e-05,0.327862107793248,"",NA,NA,"Mecula","MZ0814","Niassa","MZ08","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,9666.4541015625,7.10746838534208,0.568324626664968,15827.2725279927
"Megaza","MZ111802",49468.355,10.8091086659318,1586.04365523681,0.00276963700401632,0.390530744232826,0.0506974828170812,0.0110568402209096,0.00330961840851319,4.73280417637786e-06,0,0,0.541630944512478,874.078917460241,1140.08942798747,2152.35383820048,2249.86349092286,1306.59829294783,923.485931355683,688.108726398644,1062.32406434248,695.026734632946,-870.507011616286,838.928606587519,1118.47896342201,-980.01698079741,106.428923569892,3.00117370892019,1.90884954921443,1.45949254960816,0,0,0.000630499669222971,0,0.00378299801533783,0,0.317169708056135,10.8231573218815,0.000372492030688645,0.931894329896907,"",NA,NA,"Morrumbala","MZ1118","Zambezia","MZ11","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,1584.6650390625,31.2105272559921,0.276003373989792,116717.962813047
"Meloco","MZ011403",47233.492,10.7628796674084,1405.00050201933,0,0.326580926445409,0,3.23967913936093e-06,0.00156159577297934,0,0,0,0.671854238102472,2366.0579275502,2694.63251616394,1348.66421708379,2237.18981009068,1319.41065168679,2315.72082456455,2447.24304828423,1002.50298728952,-1453.97099269039,1236.35772379832,1585.02785597154,544.287880649314,639.16766343445,36.438582469616,0,2.03124970688435,1.6990524890961,0,0,0.00569394814343627,0,0.000711743517929534,0,0.138988817590938,13.3779311630035,0.000551781600043603,0.197870137553616,"",NA,NA,"Namuno","MZ0114","Cabo Delgado","MZ01","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,1406.10729980469,41.198250742377,0.12523355059514,27162.0300221305
"Meluco","MZ010801",35612.92,10.4804918516511,4521.47152257742,0.000177597815898543,0.65554092547145,0,0.000175377843199812,0.000847282253373397,2.54527562884298e-05,0,0,0.34323336385979,385.08546742712,613.037082914497,181.122642423855,591.60794347576,670.622961005595,649.379750288933,774.657540879668,1685.81693810371,82.9790279658844,19.6443971287686,221.686068476894,213.077967411368,-39.4065252750189,30.0373467036445,2.99109792284866,1.84796626163908,1.09911617490351,0,0,0.00132700161220517,0,0.00132700161220517,0,0.0489278274545165,2.08803703680483,0.000118129930959782,0.222740067371141,"",NA,NA,"Meluco","MZ0108","Cabo Delgado","MZ01","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,4524.68603515625,8.61031476962303,0.346470967863311,14697.2984567617
"Memba","MZ071104",265637.75,12.489892582027,1385.0548882803,0.009426105412259,0.108491877306239,0.00222661999113857,3.55683262557829e-05,0.00314811763008599,0.00288388559515575,0,0,0.873787825738866,32.1008248534712,479.158415209678,1628.66138435956,2800.76549993022,1476.21197773366,2061.2622292014,1498.81864375041,4239.67129901516,761.599894856332,1370.24558547276,-298.996184691216,94.2232849694782,-2630.30180693635,13.7491498379456,2.92921568627451,1.85636304245595,1.74713847926871,0.000721993047684637,0.000721993047684637,0.00288797219073855,0.000721993047684637,0.00721993047684637,0,0.402341012132921,40.8850223042856,0.00234333089595447,1.62742249513254,"",NA,NA,"Memba","MZ0711","Nampula","MZ07","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,1385.27917480469,104.470315688169,0.4597373746307,181279.96366538
"Meponda","MZ080103",1138.0408,7.03794178370115,819.117813477989,0.00133630381198245,0.675778243535832,0.000818439176810704,0.00161097301656513,0.00119745604747988,0,0,0,0.31925858441133,2995.33868928809,3240.81938385134,4049.34417118145,4218.01656449007,4637.08629526661,3692.41036973672,610.37624869309,283.457131006695,2396.17888352022,979.544569704834,-719.977534375678,2036.93792008431,-1330.39435383301,16.892856225634,3.41935483870968,2.01641181412937,1.97239991423511,0,0,0,0,0.00122082560474907,0,0.0388822591424478,2.24021498471454,8.88540749601898e-05,1.26370577755154,"",NA,NA,"Chimbonila","MZ0801","Niassa","MZ08","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,818.906677246094,8.69022962112459,0.0976620208017086,8935.29360718992
"Mepuagiua","MZ110603",93214.766,11.4426721494573,1289.33704081957,0.00207059828847697,0.163940344660172,3.23566670074902e-05,0.00976539436952882,0.00136149241434105,0,0,0,0.822829813600474,2783.3105513021,3100.75456106603,1054.58172129302,2040.16461252814,3033.45389152168,2484.49051461417,2920.64706723123,3230.54007690244,-1283.28721771243,1005.30627729276,-38.0308313337077,-846.128551930702,-278.331118762539,33.5664977670174,2.921875,2.00952083462614,1.521181594573,0.00155118478464615,0,0.00310236956929229,0,0.00310236956929229,0,0.234646535410334,36.4792125805234,0.00109672214396413,0.289250918383645,"",NA,NA,"Gurue","MZ1106","Zambezia","MZ11","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,1289.09350585938,69.332852131496,0.320113048997946,159934.241314256
"Mesa","MZ010102",18758.715,9.83946703054716,1412.66748118515,0.000137390564939894,0.433453402062782,2.34483641747187e-05,0.000732515664068906,0.00289917259568618,3.51023415789202e-07,0,0,0.562753719724932,337.870430803159,670.470458210373,1459.77208734615,2326.18070723359,272.114061175451,472.976537512827,1047.63674478785,1980.44933755721,1236.06500016565,1292.4184471673,884.63029148902,33.2417106057865,1475.07450528583,44.0825903454025,3.59550561797753,2.01953755198955,1.63370349805664,0,0,0.00212364200348348,0,0.00212364200348348,0,0.114853034262711,11.133547143596,0.000587295308007607,0.217170674140729,"",NA,NA,"Ancuabe","MZ0101","Cabo Delgado","MZ01","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,1413.69506835938,30.4705406444578,0.264548299774267,40904.7226593969
"Messano","MZ020104",14140.971,9.55690232153275,367.600141535495,0.0327931185561527,0.239402044904529,0.0216869533324555,0.0364306347368792,0.0433052387180583,6.73215165221812e-06,0,0,0.626375277600273,8597.79726579838,9045.61371412629,10300.0473945189,10653.9134465398,6327.50307787909,6435.83120236389,3258.3381202998,47275.5108207839,5173.08108780653,1792.33062986883,781.539926407395,4054.30416049363,9845.7172657994,0,3.13915458191916,1.82490586130189,1.14381151844886,0.010881388628665,0,0.00544069431433252,0,0.00272034715716626,0,0.596602899401073,35.1686480478454,0.00133622715037113,0.198039215686275,"",NA,NA,"Bilene","MZ0201","Gaza","MZ02","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,367.898406982422,93.2218372846226,0.168002088127727,28454.1776620168
"Messica","MZ040804",51387.668,10.8471729602108,820.93777080057,0.0747229965488648,0.20696274302678,0.000305377120851941,0.0140186544068945,0.0195564327997934,7.2335678054151e-07,0,0,0.684433072740035,4146.34644443296,4466.41286383934,859.58776622357,1248.7079861848,2363.44462208871,3524.06642820307,659.968411086908,5054.56554409789,-1653.72991553356,923.92544585593,1535.72770282186,1887.21052856425,-2660.77073407848,1.29802204269203,3.67040599414897,1.81004112266619,1.41746438132526,0.00609059563080409,0.00487247650464327,0.00852683388312572,0,0.0109630721354474,0.0451983585721907,0.268014955698017,28.4150648559534,0.00120993927692151,0.190756716785802,"",NA,NA,"Manica","MZ0408","Manica","MZ04","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,821.593139648438,85.8837124719592,0.228793534759286,66411.2129539736
"Metangula","MZ080604",55996.434,10.9330611472389,827.760094154183,0.0098668635751806,0.519339806132785,0.000960504948430303,0.0138095534065949,0.0094739024626123,1.40386107390813e-05,0,0,0.446535330863658,3277.0680459494,3537.29485822675,4349.5303568353,4572.04745415484,521.828652882149,4257.68257498844,1271.20759946336,1445.13915019965,-2199.10836551613,971.95448927687,-298.533113641037,2019.89487734778,2296.92068792094,0.063492255503578,3.87939698492462,2.01442011782291,1.9446452316007,0.00120807949919574,0.00604039749597868,0.00120807949919574,0.00120807949919574,0.0265777489823062,0,0.164146793616712,11.492460275849,0.00054121544817345,0.86491935483871,"",NA,NA,"Lago","MZ0806","Niassa","MZ08","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,827.588562011719,35.3242387252892,0.374626528328172,52508.028837005
"Metarica","MZ081501",38566.07,10.5601540825402,2615.96740987076,3.5888894631112e-06,0.785415198999765,0,0.00214268034282885,0.00365367836236632,0,0,0,0.208784853405577,1118.75995930799,320.155053191159,1131.24834533624,1622.1733983413,1949.62419611565,1262.98853452928,1516.44283504227,1842.35235124498,118.67643808728,-793.311681701206,-76.4719897753595,737.089555836277,152.022804109026,67.9661252095211,0,2.01120568695685,1.73066897492724,0,0,0.000382267759233821,0,0.00191133879616911,0,0.0838874188367247,6.18432780888476,0.000263021560973495,0.285121738440796,"",NA,NA,"Metarica","MZ0815","Niassa","MZ08","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,2613.71508789063,15.1976079958273,0.535816667477124,30158.4411289499
