ADM2_PT,ADM2_PCODE,T_TL,log_population,district_area,Water,Trees,Flooded vegetation,Crops,Built Area,Bare ground,Snow/Ice,Clouds,Rangeland,SR_B1,SR_B2,SR_B3,SR_B4,SR_B5,SR_B6,SR_B7,ST_B10,ST_ATRAN,ST_DRAD,ST_TRAD,ST_URAD,ST_EMIS,ST_EMSD,NDVI,NDWI,NDBI,osm_traffic,osm_transport,osm_places,osm_pofw,osm_pois,osm_railways,osm_roads,building_count,building_area,DNB
Machaze,MZ0406,170128.0,12.0443122518008,13285.797772730688,0.0013608802784788,0.7299661452013013,1.0043532643743646e-05,0.0032582691476178,0.0003527376959275,0.0022353224715287,0.0,0.0,0.262816601672502,8424.032807840917,8710.318379278031,9721.103299802662,9883.563496117798,16437.62413511798,15820.6176744527,12814.75546522702,48284.74082222023,7345.798739022546,1085.7288075252627,10759.77332815065,2280.0445179575395,9693.68661263507,5.3439810902621865,2.8876,1.8782335249886424,1.4703722996693056,0,0,25,0,13,0.0,1478.461350030144,39995,1.2351659884,0.3815426459097193
Macomia,MZ0106,112328.0,11.629187344254673,4189.459656148034,0.0060743363477937,0.6498042916640614,0.0055313945753876,0.000129544585546,0.0042095692501127,0.0017902866847106,7.989889866188833e-05,7.141469080278835e-05,0.332309263302923,8190.146851967958,8297.202220237352,9267.543904777882,8784.598589281475,19467.74469011594,13645.305266134785,10634.527669814994,45144.43571495639,6455.755568808089,1324.740319180088,9439.57232854738,2897.5984705925875,9697.992748967092,31.86567657472356,3.1522572402044293,1.3970849959020324,1.055100560752568,2,2,74,1,66,0.0,3003.7168924661687,30381,1.7314040772909516,0.2203848075962019
Macossa,MZ0407,56429.0,10.940756210963183,9557.237748790663,0.0002603862072243,0.5526252533964982,5.837788295526357e-07,6.984496710719034e-07,0.0005535786997452,6.837509541135245e-05,0.0,1.6053917812697483e-05,0.4464750704548075,8500.351340837966,8783.343902240182,9729.590018176908,9953.243406176607,15656.378130469688,15818.09502121734,13396.57912859346,49468.92029603988,7519.401508483731,1015.51735957981,11300.74835651083,2112.6632504926824,9739.933068361555,9.377497995374933,2.038772213247173,1.9765301750201285,1.6349972788460096,1,0,1,0,5,0.0,484.9143769089095,6964,0.2089633646,0.8968856437329702
Maganja Da Costa,MZ1111,177175.0,12.084898867799682,2872.54891376865,0.015972098731977,0.4099586920197923,0.0347435985093812,0.0099548416771117,0.0069469790406282,0.0007728187808714,0.0,1.5317818982091935e-06,0.5216494394583396,8534.251811948827,8744.855487979308,9608.30395742132,9714.10345036239,15802.420907228628,15577.26514499316,12595.327555823784,48187.3385798959,6464.457869889705,1365.344087398213,10333.988810055798,2971.75210388135,9662.046002131296,91.9453357049642,3.1999858717151737,1.969296869123314,1.7037858016325649,0,0,9,0,7,0.0,570.6326765333345,48546,2.4065144557,0.2479415954415954
Magoe,MZ1009,116798.0,11.668209787695776,8553.452604019913,0.1220574312914536,0.520149493453819,0.0072088148240438,0.0450243451641063,0.0017112806842799,0.0008534163133456,0.0,0.0,0.3029952182689515,9086.849887552104,9499.19962802551,10682.433606486497,11387.059315678314,16095.116673615496,17557.8233530103,14742.983565965187,50361.75649023321,6826.339998794148,1240.1758610778024,11200.511596674109,2642.8861308408013,9702.085885794688,64.31702174476513,2.9919523999596302,1.8159729614783653,2.065188950375252,1,0,14,0,7,0.0,655.7980985543621,25397,0.725260557,0.4063997683341779
Magude,MZ0503,72727.0,11.194481733801696,6960.719003093598,0.0026654672928526,0.5761371522116201,0.000693532890953,0.0177036959078837,0.0047991438441291,2.200651027829456e-05,0.0,0.0,0.3979790013422831,8324.50951753826,8616.21597530986,9729.04525271114,9606.574118025756,17274.47722094654,15286.493285933111,12167.531752052311,48974.45350519613,5732.730830357571,1628.4834975574067,10354.203206431092,3636.279734296556,9688.8293343007,32.62363412379438,3.104575163398693,1.8972467603294088,1.3143149744888394,4,3,2,0,7,71.13119070755099,1291.5704314174156,33203,1.2934168557,0.1488106219426974
Majune,MZ0808,51400.0,10.847412906506923,11311.553392023348,0.0032329744673214,0.8174422366504813,0.0003466548904137,0.0007326234213404,0.000968321022853,4.67622637655756e-06,0.0,0.0,0.1772725133212134,8079.9080641520095,8300.85599301788,9107.154861776284,9201.229051150409,14674.35683641341,14225.9236518434,11152.763294571929,45160.02422949924,7388.982615058066,980.9278380773212,9337.311440245172,2036.257120607952,9753.447460353957,29.365676762943167,3.0087626384208,1.999192960923945,1.9789840330495976,0,1,14,0,8,0.0,724.1229798020976,14275,0.5302551118000001,0.1942656621290548
Malema,MZ0708,264175.0,12.484370826671611,6052.7698805368,0.0025428116057294,0.3503386561471985,3.091880820231719e-06,0.0113793093516099,0.004200564190139,0.0005027398213696,0.0,0.0,0.6310328270031331,8705.279376884202,8994.708768742743,9853.09475750942,10527.689414703957,14420.72799171267,16179.333687987526,14161.651222154636,51219.16151565114,6404.6569564117335,1366.47825032056,11282.911502173463,2952.457127497089,9681.59547907597,55.094737054907554,3.0431266846361185,2.0147589578948844,1.7704021949734423,18,8,5,0,15,116.7916261930636,957.0951306264516,88892,3.7344483924,0.2799993160990289
Mandimba,MZ0809,262919.0,12.479605082377512,4687.968698835471,0.0077833285591545,0.4674037869347537,0.0090894358587406,0.0187719641850719,0.0063839881616962,0.0,0.0,0.0,0.4905674963005828,8512.1354905616,8798.665564030305,9583.252818500998,10218.725458938308,14061.126302708268,15862.261527146107,13190.565957893472,48016.15394547477,7187.858037751129,1085.792811509138,10465.69649280476,2270.703382879969,9763.570555456345,0.0430961687176723,3.3563680895731283,2.0599072442131825,2.009089817898478,11,3,14,0,20,92.40661810887312,802.4922151924325,56450,2.420617346,0.194922913343966
Mandlakaze,MZ0211,157663.0,11.96822146534369,2986.584538773474,0.0248868817406849,0.4175394395709109,0.0628500919166921,0.007835899670792,0.0162754536869309,0.0006404369857497,1.330294408785903e-07,5.021861393166783e-05,0.4699214447848668,8385.083351352698,8734.653333723465,9798.489438337576,10106.110216230249,16343.931364498596,15737.141738628245,12874.681393499044,47163.0132293905,6816.798521714053,1199.1771536241797,9911.295391849788,2584.388588355562,9718.9742694669,97.03144401367092,3.596467895084716,1.9364877986350493,1.6342858519290666,12,2,7,3,37,0.0,837.6069916342551,54924,2.1028855138,0.3582509007533574
Manhiça,MZ0504,245909.0,12.412720894315186,2363.733448029081,0.0219799157168977,0.2603980477648797,0.0740582304959113,0.1505424914951101,0.0441721325967155,0.0046273133068556,4.970261339264902e-06,3.4833596276864944e-05,0.4441820647660137,8543.081249127086,8880.789070320176,10050.690874930622,9965.039557391325,17595.41459913941,15888.731936589056,12814.513671390629,48954.17000535714,5863.401396923646,1602.9640553290171,10455.080406645591,3579.7857804922646,9709.862846873626,3.3020112069518706,3.290728945506016,1.652564692417963,1.156278134872897,20,67,8,1,47,69.5575443592698,2801.1320126406645,96028,4.5424582041,0.5566497967311044
Manica,MZ0408,290267.0,12.578559913141133,2531.66985032642,0.0260739996607035,0.4012913541020227,9.91897986227884e-05,0.0190217380667509,0.0203235748159997,4.376250783752069e-05,0.0,0.0,0.5331463810480628,8646.856333325974,8899.746437243704,9953.975547742397,10176.843833138992,16966.166062515895,16632.417526474484,13713.835082153346,47878.56501257962,7849.698918310268,884.2404574152687,10705.12249369779,1797.817244440398,9732.658704873063,5.138595607743429,3.6563542361574384,1.8253874369704808,1.3002366089546964,15,8,11,0,22,76.83459913597197,924.140595022574,76108,3.6531786341,0.223304
Mapai,MZ0212,31695.0,10.363945768938333,11593.100622619522,0.0016156647158149,0.6862871547207884,0.0088291023881776,0.0034548792124011,0.000824474888524,0.0006926613732822,0.0,0.0,0.2982960627010115,8674.506713257219,9061.855790816771,10195.06125687568,10762.42620131796,16377.44089681464,17632.686517482143,14439.720716405898,50720.84061113914,6681.6415851471975,1340.7035573188475,11428.306582013913,2895.423719144976,9691.507017673885,0.594581812707156,3.260662318113397,1.9715430539424728,1.368103154032313,4,2,17,0,8,90.64637461675194,834.6817931950699,12456,0.3388929581,0.1695583945963464
Maquival,MZ1112,,,617.561655098893,0.0579023415404465,0.087391853183522,0.1410424004832788,0.0301642149699154,0.0611524210717474,0.0022154051766354,0.0,0.0,0.6201313635744542,8470.401097024955,8672.720927022412,9552.12494315086,9539.367965418289,14771.058626176033,13985.809479458028,11550.334268589488,46042.53560047463,7190.7338160240815,1093.5049960658057,9660.314775967488,2294.8745576738443,9689.107025235982,13.190018860874362,3.230366687848092,2.093449735369612,1.8624463006374847,1,1,0,0,18,0.0,442.9061955598464,20477,0.9327303204,0.97713717693837
Marara,MZ1010,91709.0,11.42638670355299,2713.7179854671062,0.0069177746353155,0.2508806303154017,0.0001027241528146,0.0981517907112785,0.0041458000588095,2.62313461651698e-05,0.0,0.0,0.6397750487802149,8785.737291485386,9184.555691361273,10463.578352478791,11225.158380944027,16587.91210896835,18153.27899036094,14906.5090153411,50265.95803681967,7089.833335664188,1181.6289749677287,11357.346141269783,2501.5556211894686,9656.468644632503,85.38859316400396,3.035571237840931,1.894726841604645,1.4086378774044614,6,0,3,0,3,0.0,2725.193268394904,21977,0.648410243,2.6193242936141203
Maravia,MZ1011,154544.0,11.948240595047276,16696.071201412924,0.0466470521701435,0.5980874670511225,0.0002710212119307,0.041413183564666,0.0004738705048931,7.2959322451327714e-06,0.0,0.0,0.3131001095649989,8774.115430448815,9034.780129186734,9975.52024875032,10289.026523557388,15852.359705271285,16447.737929400122,13792.873426031148,49197.85576575641,7277.465885627764,1064.1442647854774,10927.6521991368,2215.379142668523,9738.28904349228,71.77300324797315,3.1096942809578985,1.9656790289290311,1.5852550257238187,2,1,47,0,1,0.0,1604.4990525962733,32057,0.9500679993,0.5242519081136581
Maringue,MZ0910,110233.0,11.610360658060928,6148.72206174232,6.220238001613305e-05,0.4334740843253472,0.0,0.0036067651152837,0.001485365592867,0.0005648482026803,0.0,0.0,0.5608067343838055,8614.50292214125,8868.440373897049,9905.52259953155,9879.240416664134,16832.236166698807,15946.417148385764,13262.853553674076,49502.50674757635,6876.694110597889,1236.9179114625624,10954.585681221412,2666.841793751952,9652.178706948283,3.0613015637959204,0.0,1.7770681118331664,1.222500251319269,0,0,22,0,6,0.0,712.8074364258003,24604,0.619796309,0.946916533758639
Marracuene,MZ0505,281779.0,12.548881903607269,696.5217233351727,0.0403224871832488,0.1971604574994353,0.0481781797655178,0.0547449185966346,0.2151635515537687,0.0104070295467207,7.631963000243374e-06,0.0,0.4340157438916736,8843.776219415431,9215.64810340473,10427.191085521685,10512.10270290809,17606.811462493883,16410.545550248433,13531.575590010883,49338.74320757507,6093.671176164759,1561.2855193844082,10474.41470293405,3461.4705768820168,9682.998314748493,28.271120249756155,2.966681574239714,1.5746540887677234,1.220951418708428,172,226,8,3,194,28.831942650457894,2427.0699629000724,159614,9.9736340375,2.989846153846154
Marromeu,MZ0911,187005.0,12.13889598088349,5760.3351857385,0.010134148853666,0.4820321346797246,0.0131151193068054,0.02548764810927,0.0027337800774854,0.0008893117366083,0.0,0.0,0.4656078572364399,8433.962280739404,8611.639882248024,9549.475434161017,9169.447219741238,17740.634015428208,14627.36056262608,11759.267359798232,47909.61018932353,6805.951677742006,1267.7862954728182,10302.697970329948,2718.963546838525,9723.6842916984,72.9523825095028,2.9298685891586054,1.5764955760230126,1.1787016371765922,3,4,3,0,8,66.6628965090923,699.3411496303492,26252,1.2648671025999998,0.2248576782999187
Marrupa,MZ0810,99130.0,11.504197486739605,17452.657572233504,0.0032441826395175,0.6916182817943899,0.0001630704495895,0.0031809454394065,0.0004439282148223,0.0004631387245027,0.0,0.0,0.3008864527377713,8439.74447748405,8787.619400330126,9678.721959194529,10392.472111475088,15200.926245111246,16739.777737491917,13345.556998101314,47633.17093584113,7368.8694930991005,1021.3675805314068,10351.647780561583,2119.626746436814,9682.442591521356,60.37665117532416,2.9948461364833348,2.011120440126899,1.86531239686393,1,3,1,0,33,0.0,1241.496969623813,29463,1.4940497728,0.2575729846948368
Massangena,MZ0213,25097.0,10.130543440670252,7539.103771720734,0.0012202831599491,0.7651177606868989,0.0004710492005011,0.0014492193436168,0.0006377148454577,0.0019771315479649,0.0,0.0,0.2291268412156112,8474.355267199799,8835.654473941702,9981.47232134126,10351.0730130047,16707.90199892608,16946.514225886785,13812.141707973044,50036.253204780274,7179.054421170809,1164.9846111102463,11399.31147553838,2467.49275601132,9704.819884557057,0.6921991648421374,2.831111111111111,1.962214934655495,1.3400718466164248,0,1,2,0,1,0.0,843.5595176043121,7450,0.1948055101,0.1699483367599768
Massinga,MZ0309,278336.0,12.536587888730804,7409.725625184555,0.0019899789887239,0.6882570825677707,0.0020165497827827,0.0008345864238947,0.007041703924368,0.0009157466991201,1.9305240651499176e-06,0.0001779082278687,0.2987645128614057,8021.962397903519,8225.686526982572,9042.723176017646,9050.133094309973,16458.63626203438,14355.827415934022,11213.249816087013,44581.54257592639,7570.509126627018,939.502896260168,9211.408677901858,1942.2760344609176,9777.546017331357,45.453909793350775,2.5204662134036355,1.9724765495341088,1.6842480690491748,7,0,40,2,45,0.0,2675.1119448528657,144315,4.783197335800001,0.3334762462718364
Massingir,MZ0214,40337.0,10.605049231697093,5681.095516507953,0.0264483576345392,0.4713362580449103,0.0002427525438368,0.0239307945641362,0.0025813867814421,0.0003557188012846,0.0,0.0,0.4751047316298505,8456.439179359762,8765.50010396605,9883.485547069791,10192.815478570954,16288.559935959993,16323.237885536184,13260.069859137277,49385.68226154051,6416.881905517303,1411.9876900883403,10696.046375976011,3075.554250552147,9671.870251074675,33.43494817760106,3.934886276740048,1.9433312540318093,1.282576937844048,0,1,20,0,9,0.0,1071.8284316882837,12730,0.5417743860893758,0.3985698531945689
Matutuine,MZ0506,53377.0,10.885153955040415,5337.850697373463,0.0335736904367105,0.5872034286353777,0.0272187885609422,0.0048260868546223,0.0108757237592238,0.0007980979824387,0.0,0.0,0.3355041837706844,8163.138223520273,8433.071212130384,9421.16647488474,9217.500834720498,17072.195347396668,14241.90378943333,11177.897807471523,45823.076506680445,6798.381321202028,1239.264991656153,9576.339736159953,2718.317691554644,9782.575320946718,19.12178977138011,3.254810140394268,1.7267481073922073,1.4626109631812358,20,115,25,2,113,46.60331881710477,1566.7045750930106,33480,1.7885563972,1.0836144578313254
Maua,MZ0811,85623.0,11.357720896664212,8049.341052767328,0.0003840473011192,0.7840588332298651,1.3886706033880687e-06,0.0018568860900171,0.0007258814737196,2.5155829425976782e-05,0.0,0.0,0.2129478074052494,8549.988202982993,8824.384892857603,9680.071502937268,10169.173760850545,15198.43277508302,16396.6496940471,13307.74077630837,48617.88463451104,6811.08077790172,1211.220889955146,10487.441153437989,2580.4503029853795,9722.000887083508,49.7727086541812,3.0357142857142856,1.9939275683382,1.771451310660406,1,0,1,0,4,0.0,557.2370321326481,31381,1.3600547261,0.3024921957637832
Mavago,MZ0812,36893.0,10.515804215181523,9205.506976662404,0.0013475998702672,0.7710735817263171,0.0001439418696978,0.0012888301920999,0.0004250598973869,1.976670332166892e-05,0.0,0.0,0.2257012197409091,8225.853794332905,8540.41445344969,9445.085853207122,9875.851408197586,15180.22176272788,15516.839674257995,12050.297193251185,46401.26417372927,6958.380240814739,1128.795604444073,9667.532538271576,2387.2452314101024,9736.299411929316,24.796614572238788,2.833269008104979,2.0102485786650126,1.96647486505235,0,2,1,0,3,0.0,458.6321674912289,11005,0.4250686320328125,0.319625360885676
Maxixe,MZ0310,159147.0,11.97758986587036,267.8917058350167,0.0108724132201797,0.1011988234857388,0.0242013639982455,0.0018813271790147,0.4388422701780449,2.4507710377970163e-05,0.0,0.0,0.4229792942283981,8511.148135887011,8740.19354190767,9613.568443801354,10077.005940314164,15736.122341830302,15531.337729364195,13072.124164468962,44122.36892395547,7824.931504405041,813.8873554886435,8959.67384669715,1654.6744674919148,9721.844057272692,0.0,3.305044510385757,1.9897590732409136,1.885817003203934,13,2,6,1,66,0.0,1151.101863579477,78634,3.2965614934,1.000881704628949
Mecanhelas,MZ0813,325896.0,12.694336659505591,5019.267134087098,0.0301648989235272,0.3351944177090524,0.0197354811275841,0.0113729821351726,0.0060806410550829,0.0,0.0,0.0,0.5974515790495806,8645.689134576804,8923.758184044833,9629.37767983514,10302.449543894789,13153.330368461142,15057.437693591875,13262.541778642228,49073.021308995616,7270.23453865646,1065.5466325441896,10875.563906369702,2221.368883826432,9747.106028977842,26.397399002893803,2.810391791891769,2.201142599114412,2.5262296471440973,6,1,3,3,74,60.79865146256957,1978.45689216644,92006,4.1293552373,0.2032609592999257
Meconta,MZ0709,280037.0,12.54268058722875,3674.7132850631992,0.0001527486253158,0.2168531206637698,8.739947590249447e-06,0.0004654088910979,0.0060557680286409,5.511245238866777e-05,0.0,0.0,0.7764091013911966,8382.68234680154,8714.911055362627,9674.694427879833,10198.750697024056,15860.76019536699,17172.452347343165,14004.628208948225,48959.66853901345,6166.514005828192,1437.0618045511485,10426.305392977596,3121.296528688544,9700.16988346766,31.58307737026381,2.8461538461538463,1.9836501776961764,1.7307390813195536,19,5,7,1,15,66.28815897381207,1110.3030024002169,68885,3.7972868144,0.2710284046255754
Mecuburi,MZ0710,250289.0,12.43037552456423,7183.833095211236,0.0007957938313067,0.2619095221296597,1.2828303028719811e-05,0.004515466625338,0.0024963740492786,0.0001234261112795,0.0,0.0,0.7301465889501086,8748.322895509104,9145.937959844434,10131.3304892065,11035.092174630918,15025.05064554619,17683.720545898985,15316.193229278864,51752.33460252628,6241.224392496941,1449.8650136849794,11520.93328135114,3136.920108220983,9729.723599845,69.20475851214934,3.034129692832765,1.99658841006261,1.646120429203057,1,2,3,0,14,20.82840203715788,946.3649485761102,68338,2.8424545322,0.2448388119040074
Mecufi,MZ0107,55739.0,10.92845330103594,1234.587319806463,0.0085484175057355,0.1313713055300659,0.0053670806633496,0.0015905078287223,0.009635869420335,0.0017313474254296,0.0,0.0,0.8417554716263617,8285.884823875225,8462.200909483188,9818.74991793998,9213.291954429951,20348.22411199994,15150.778362708976,11636.488515654102,46465.0694138424,5858.409498650568,1530.4327321850826,9611.354875619192,3407.4009065601,9652.30079147276,48.19642649684658,2.9270967741935485,1.178589992876807,1.06810084010741,4,0,29,0,29,0.0,471.9087560293007,22770,1.304861979291508,0.2867228306655434
Mecula,MZ0814,27849.0,10.23458824535543,18013.188554300872,0.0031327726394254,0.591737245726416,0.0001687460847393,5.298375968677108e-05,0.000116929295125,0.0008660521829969,0.0,1.1061327700787282e-08,0.4039252592502828,8139.734404498647,8435.202863984838,9328.030671078996,9667.289118590186,15435.32090565268,15267.65043255362,11877.598760907424,46694.91058365586,6876.69907484034,1181.1068665966948,9808.862748012025,2515.855456922776,9647.176715329722,86.85520429030694,2.8980505863774044,2.020084531163453,1.9531786484173403,0,7,8,0,10,0.0,903.84399141234,7071,0.2963023672401358,0.2997608016627768
Meluco,MZ0108,42420.0,10.655398801626768,5725.128237083355,0.0001683368417251,0.6107021748557497,0.0,0.0001385129070975,0.0008287686048057,9.5339376586024e-05,0.0,0.0,0.3880668674140357,8311.76191821318,8522.853842976718,9344.932548900995,9612.11536983876,16502.008876790413,15639.251110518517,12652.75258166472,48797.06029818496,6671.007448717493,1280.5629689106004,10436.91959216131,2761.097715650741,9728.396398906303,26.169240901570728,2.511961722488038,1.7681717182303551,1.0786975224187756,0,0,33,0,9,0.0,524.04560993065,13464,0.7456586887146355,0.2209053137983818
Memba,MZ0711,394312.0,12.88490028914216,4448.557899797829,0.0069571426619487,0.1605898181398882,0.001701594162827,6.647390271682083e-05,0.0017035714948263,0.0027575338848608,0.0,0.0,0.8262238657529319,8794.436357899893,9113.4570223831,10195.965405567027,10754.037390092715,17222.915109598707,18030.934390443206,14751.078628961728,49111.50184609204,6466.804136983381,1372.712339980416,10851.07292636798,2987.710432032049,9645.355308111444,43.31151327039984,2.973997632785915,1.7246007845557882,1.087294966461868,1,1,6,2,16,0.0,1395.3232041679323,96695,5.3855638899,1.5340417581391006
Metarica,MZ0815,56285.0,10.938201115354008,4862.017156785577,0.0009188298324062,0.7458429013458621,9.343894479968396e-07,0.0022426565520769,0.0023641068675024,5.1289855569391744e-05,0.0,0.0,0.2485792811571349,8627.160956780905,8901.616278353687,9715.48956537644,10247.4017628387,14725.264213720158,16270.228923927862,13535.654285781418,49810.82877353686,6330.827050479432,1390.6239241177132,10728.637732197469,3007.8249700402694,9716.4000987798,59.89549803028574,3.0588235294117645,2.0106398859116,1.7341136437124365,0,0,1,0,6,0.0,512.7637086238267,26782,1.0639537821,0.2933179723502304
Metuge,MZ0109,165324.0,12.015668512542865,1587.8747916339923,0.0098285790298893,0.3881901774720192,0.0125946210924319,0.001932960126962,0.0082356153498112,0.0055355847320029,0.0,0.0,0.5736824621968833,8211.594255855882,8365.790831362543,9567.40684750495,8895.538809460433,20320.485852374022,14447.424278489332,10907.728919325536,46822.33235276685,5742.927267077801,1570.8479421321774,9567.440710234305,3512.430267904635,9634.28916493652,58.27287794794701,2.8911764705882352,1.236829001993288,1.0844767393913848,2,0,44,1,102,0.0,598.590423874652,17964,1.007019869860008,1.4832325886990805
Milange,MZ1113,702055.0,13.461768451906098,5512.341530659812,0.0023654597066232,0.1160781259428374,4.70194232681375e-06,0.1983962695299867,0.0064964623077996,6.682954462180629e-05,0.0,6.615523506330974e-06,0.676585535502298,8884.657319623277,9119.847314351093,9871.251027222554,10452.403341826226,14345.404633191722,16830.95481857204,14417.801209223268,49184.55967027482,7335.58249208034,1065.367211754672,10963.28554201536,2220.151584303555,9702.66968111989,60.45046492272008,3.0,2.017249132313787,1.7814612856769805,20,2,61,6,195,1.3026705293611678,12705.070969992552,171608,7.0683705587,0.5058759886584092
Moamba,MZ0507,108751.0,11.59682533958642,4576.913463732149,0.0218980624053392,0.4000625902935399,0.0012185503292643,0.0254675767959308,0.0140021142070347,0.0004984664925186,0.0,0.0,0.5368526394763723,8476.86132632665,8771.653417331212,9722.582659052874,9878.983416790988,15873.77098891235,15392.3905111764,12789.613335335922,49069.1792810768,6856.383622613488,1224.733402857476,10897.840918169408,2693.378172686928,9713.698644460354,11.790015114244104,3.13899795103078,1.8953181994651125,1.4527512903141293,22,100,3,0,19,76.74718903409024,2404.292891786071,69124,2.7762498246,0.5903660968056677
Moatize,MZ1012,338548.0,12.732424117135984,8427.920884030538,0.0076978547473561,0.3392650356716064,0.0002645104279579,0.007493920843404,0.0051257294114215,0.0004630432781962,0.0,0.0,0.6396899056200576,8741.289124669836,9030.43115771192,9999.740323680133,10479.71255426596,15217.019043515107,16504.752755268863,14191.591231305572,50818.85233022374,6877.796814679063,1260.1122578997406,11721.223955847378,2688.5859571111555,9695.583740904633,41.2578498072643,2.9193984213894617,1.987881547236355,1.7173569077317714,38,5,46,0,30,203.86874507827807,5470.393944425234,96930,4.1370398238,0.23877521121258
Mocimboa Da Praia,MZ0110,202206.0,12.2170472041582,3471.8076254251646,0.0059180509031127,0.7878383206082736,0.0044611142007642,9.283329812565834e-06,0.0051797531439016,0.0018046448264117,0.0,1.353699177002634e-05,0.1947752959959532,8160.366636692849,8222.36916094827,9032.616781479745,8673.043733209282,18428.9910879828,13257.955677568592,10391.032830010618,45037.17156624766,6835.005384129782,1193.375245896406,9322.985365778306,2563.37334030868,9746.87826602301,14.514854949906756,3.253397765025672,1.6131415330259022,1.1170998632010944,6,3,55,0,23,0.0,3849.5320234288665,32540,1.7813574299022046,0.2661622276029056
Mocuba,MZ1114,484854.0,13.091605156147292,8776.770424311402,0.0045855112678489,0.5373016898521895,0.0005499184888157,0.005903363605803,0.0048800651513463,0.0005636787369719,0.0,0.0,0.4462157728970243,8304.86030005727,8550.42102708335,9344.713046071864,9590.74941713333,14718.43229932824,15379.277571054903,12427.012072420566,47914.77954153276,7065.673071582278,1160.9020665053104,10377.531544842992,2448.530722506795,9715.647236682187,62.917031986604,2.962295628962296,2.0283917848909123,1.977593186205066,8,2,39,1,54,0.0,6989.538718209125,134373,6.9266575299636965,0.5322370570935065
Mocubela,MZ1115,143826.0,11.876366467423097,4759.150421118648,0.0069987086685712,0.6580716379689279,0.008675476043909,0.0009941785177259,0.0012335633876298,0.0009234679100004,0.0,3.872247565918859e-06,0.3230990952556696,8611.468214642568,8883.885966330501,9749.644520043374,10102.380810718483,15770.876681478228,16782.43523003918,13588.101652874057,49928.1480390703,6190.382209065647,1485.9558130334156,10855.891126639077,3251.676596296539,9688.097870139469,82.19590077000595,2.8308312794084696,1.9743026490541424,1.730804631089717,0,0,19,1,7,0.0,724.1725507459291,32848,1.5622628286,0.2523420362166115
Mogincual,MZ0712,117470.0,11.67394677359348,2282.129780070829,0.0116891464287143,0.4953903975542799,0.0078985125970847,3.44176765745119e-05,0.0012561161286825,0.0019234318553665,1.2605474045414985e-05,0.0001009728586504,0.4816943994266015,8175.522413836323,8402.60860958004,9231.04017168114,9327.870534657708,15960.436546245272,15185.76206359846,11950.801218592323,47045.02019623858,6473.609809122672,1314.1916566904526,9757.546059896267,2831.407507419217,9723.25275343464,32.514245998589075,3.691332892259148,1.980502782764076,1.7694952075499342,0,0,3,0,4,0.0,459.02075583646285,26130,1.1025995287,0.2173604629456785
Mogovolas,MZ0713,448506.0,13.013679567940017,4707.298850148215,0.0010054072953506,0.0706785352593145,4.207509450389079e-06,0.0013997675746784,0.0029538799267201,0.0001581981894836,0.0,0.0,0.923800004245002,8461.873836609502,8835.290091461298,9961.551202598112,10504.952636740887,16652.540357394548,17711.66304985111,14622.359777075611,50356.34836821254,5491.417632622888,1659.4515047918674,10512.34193652963,3665.813899853688,9679.05361420164,44.15184130802843,2.976848394324122,1.9040097585773128,1.4131158251118738,2,0,11,0,28,0.0,2121.0220371192017,123312,5.8257255463,0.2575323313526739
Molumbo,MZ1116,366656.0,12.812182085116598,4325.800916456002,0.0044596558711365,0.1593860226638346,0.0058866193593024,0.0739383405741961,0.0043231267469919,1.6821770207617471e-06,0.0,0.0,0.7520045526075176,8925.908792471213,9213.0488655432,9999.83694022409,10803.239298377684,13911.950396840768,16817.638164095566,14944.301872095615,49940.184789529965,7453.63187043875,1009.4344508384386,11281.547414149112,2088.1704981074977,9702.22463111707,72.4162675766782,2.9920029080334425,2.061024068579366,1.940432430697122,1,0,1,0,5,0.0,3322.336500650496,105675,4.0633689479,0.2064246875894305
Moma,MZ0714,391191.0,12.876953767035946,3907.318255038087,0.0100492514455532,0.1077197873028293,0.007500503173976,0.0012958316121848,0.0060251414456591,0.0042012303158097,0.0,0.0,0.8632082547039877,8566.867948070345,8955.726768352943,9990.786943352214,10554.413469298872,15752.412344398606,17272.251980730325,14496.436175983945,50168.34690499384,5858.665148647301,1559.186997270062,10743.756255021868,3438.3707115157367,9670.617857523175,36.6880137924898,2.731148334038822,1.968386351996749,1.7327018459003334,0,0,13,0,9,0.0,1329.0921258580884,82341,3.556298484819462,1.0488479507326398
Monapo,MZ0715,486185.0,13.094346545714906,3513.5163359146777,0.0021198583954992,0.1475058932517374,3.306761635366253e-06,0.0237832105006832,0.0055492224220072,1.5496942240318116e-05,0.0,0.0,0.8210230117261971,8551.609126308067,8936.401494515838,9999.905326520977,10889.982483727812,16183.98838687765,18772.443516805222,15260.599234755851,50527.50287626116,6533.743752311764,1340.2441106149288,11163.760458264444,2873.197302651357,9628.66389639796,60.29933108145817,3.874768661320173,1.9704068363731364,1.5726065838861216,7,3,11,0,13,43.13959507273138,832.6078627513305,104978,5.5016274188,0.211771623449168
