ADM_PCODE,district_area,Water,Trees,Flooded vegetation,Crops,Built Area,Bare ground,Snow/Ice,Clouds,Rangeland,SR_B1,SR_B2,SR_B3,SR_B4,SR_B5,SR_B6,SR_B7,ST_B10,ST_ATRAN,ST_DRAD,ST_TRAD,ST_URAD,ST_EMIS,ST_EMSD,NDVI,NDWI,NDBI,osm_traffic,osm_transport,osm_places,osm_pofw,osm_pois,osm_railways,osm_roads,building_count,building_area,DNB
MZ010101,-0.24228559242756892,-0.4413124684670844,0.14322695081958908,-0.3644698085633039,-0.37484754239972784,-0.27258027013029845,-0.17951787796897356,-0.11793577432708453,-0.14639842437728365,0.22715271935027007,-1.0033525800070258,-0.914518862828703,-1.0337158600923682,-0.8767761419046253,-0.70709396595432,-0.7554568875180675,-0.7297432850195624,-0.23736204140300843,-0.5580058529977601,-1.1914862640364146,-0.4922516860264199,-0.5525730468494823,-0.18379806777418561,-0.757917787247167,-0.1811087652645168,-0.3359483786467572,-1.604555319565088,-0.10382690974249913,-0.10784758552778456,0.31681458446692695,-0.1317353330083976,-0.12834111960268937,-0.3415993122633516,-0.3265863951888677,-0.2531378799000576,-0.2196176972422869,-0.41732985456548394
MZ070101,-0.8135472294301468,0.6815015893796057,-1.5447558503809355,2.0715123764287946,-0.354980214457154,-0.12440765428767958,4.337861313344553,11.38674314647166,0.8171501295110767,1.2153825244376373,-1.073932580742165,-0.9618849837971624,-0.6614921995945914,-0.5426430082501639,0.15675193744861254,0.17697628832301504,-0.13953400715923556,-0.5368382140742307,-1.1341506388804432,0.6260431065763301,-0.34953376028973415,1.0267812155737395,-0.5249778894496117,-1.1256688450364476,0.8050184944301801,-0.1133593102520879,1.2643389979957083,-0.06524431477668613,-0.06957168487040365,0.07836802964463617,1.2351028577806118,0.15105886915648215,-0.3415993122633516,-0.19833126647233715,0.07305919107365558,0.0414434427786008,-0.3221044535094826
MZ070102,-0.7860615688773153,1.2250925276740878,-0.7519218034730489,3.1627041144865715,-0.3741901989235747,-0.305553655945736,1.6703590093353904,9.386721189957951,2.087607198159103,0.303098934955662,-0.8284597050696821,-0.7578449533461661,-0.5239663304634653,-0.5206725730272225,-0.6829071145106094,-0.011279092100856213,-0.3195478411158478,-0.4740340568988854,-0.6754363931780739,0.6294651688218783,-0.09554576285347419,1.031101752279944,-0.09336247207911307,0.2904809989455582,0.9402793920247471,0.4026975617361503,1.1266586737837556,-0.10565961739874631,-0.10784758552778456,0.4397648250986852,-0.1317353330083976,-0.13590914029628165,-0.3415993122633516,-0.46573070388026916,-0.22305552588880184,-0.21789522506083817,-0.38947687952846116
MZ111501,-0.5044330378802152,0.1856758019871771,-0.6941325361489837,0.5669809513591477,-0.3433577530353131,-0.29348827869489846,0.1033821664762835,-0.11793577432708453,-0.05083143400122853,0.8934977580532507,-0.5962868581856727,-0.5061163732096355,-1.1275106360435803,-0.9742483617160009,-0.6392434569371669,-0.8698017779626808,-0.8241201024546502,-0.8320863864923513,-0.6979994939555417,-2.7881698069216982,-0.7441039660033513,-0.12491694485228867,-0.5110635933763669,3.294316688887118,0.09391973019230489,-0.05027786902388675,-0.13430405786494454,-0.10565961739874631,-0.10784758552778456,-0.1279307295474562,-0.1317353330083976,-0.13848276302544105,-0.3415993122633516,-0.3603796822992014,-0.23242277315420076,-0.22073690556194991,-0.39216077302444236
MZ010201,-0.6376768266248237,-0.3614859867879146,-1.538618312579223,-0.36031161806560547,1.0557215629549426,-0.05472932896517279,-0.12410203918452209,-0.11793577432708453,-0.14639842437728365,1.5583435375470105,-0.04366489077836098,0.029541097957691508,-0.8856499745812926,-0.6491062413784628,-0.17944267698167438,-0.4785221660682881,-0.7786394783051235,-0.6504179052099461,-0.7392705703366355,0.35338303808333577,-0.5933707959166192,-1.6039580587296667,-0.2864460102161848,1.9058404878098847,1.242258794430011,0.7875515339928589,0.5511818406235351,-0.09777351627863531,-0.10784758552778456,-0.28812496645838676,-0.1317353330083976,-0.13021758203431238,-0.3415993122633516,0.3682611709478428,-0.028990670250594968,-0.05748567637012037,-0.37121960842059964
MZ030601,-0.9455757591718456,1.242624044935645,-1.509487996102695,2.316565315386309,-0.39992101585177375,-0.18651510896844367,22.31731607980708,-0.06511407655340407,-0.14639842437728365,0.17034272239706882,1.7790455368182663,1.8362275511450457,2.0028277909552528,2.1693353213612196,1.7704064679819367,1.9596891290084717,2.0380967968655375,1.353013636222411,1.5777146746033361,0.24700620461244258,1.366618274170514,0.6180695132309654,1.2523052280770737,-0.3526094693859977,0.144769831474124,-1.578474009345627,-0.09095265424929115,-0.06749347175279387,0.16324594299541104,-0.327746879881328,-0.1317353330083976,-0.010608391908709124,-0.3415993122633516,0.048541706707925326,-0.24328587756954323,-0.21910688595810884,-0.4090568472133255
MZ041101,-0.28089801994822455,-0.443164423887297,0.7007330783288489,-0.3644698085633039,-0.38135871945743455,-0.31816879913472396,-0.1482712133753377,-0.11793577432708453,-0.14639842437728365,-0.36947350343427654,-0.8883227609463599,-0.8107890368142111,-0.5379643404904755,-0.9167229951648476,-0.7428839024289332,-0.545393434015125,-0.6836659636861657,-0.7721152161354964,-0.6651740638152847,-1.9243750163814803,-0.5050358328720714,-0.18493099804511198,-0.8374598305268446,-1.2986063092707318,-2.8476871827183556,0.4540457004137364,0.13365036795571125,-0.10565961739874631,-0.10784758552778456,-0.288883558912719,-0.1317353330083976,-0.14324753550752725,-0.3415993122633516,-0.45597468729060386,-0.32180089067468837,-0.28809847756514956,-0.020678186964846176
MZ050601,-0.05315514650702507,0.8390961278672507,0.7228785063786096,0.8340418615304597,-0.375158537344054,-0.25111240433631515,-0.10949759009528069,-0.11793577432708453,-0.14639842437728365,-0.8350814801586627,-1.0823329899900975,-1.000300727704803,-0.9738999670998518,-0.7804186382771449,-0.7795278251326204,-0.8207059018152986,-0.850633166633409,-0.7412085470845784,-0.5987084943169857,-0.5618127800538237,-0.7477792563101316,-0.5848547694959474,-0.8044564511309209,-0.5057761545612561,0.4981401416453568,-1.5737710459071945,-0.4803770427042756,-0.08669064416033882,-0.03529726114111852,-0.1957857334904319,-0.1317353330083976,-0.12869934394095184,0.11671278326235794,-0.33331633621079004,-0.2982855967641103,-0.2641756315103821,0.0705954952747517
MZ011801,-0.7026953298893602,-0.3555265527217656,0.8369355753532343,-0.2509343876489169,-0.399910405133373,-0.2946828311661042,0.04317379306991926,-0.11793577432708453,-0.14639842437728365,-0.5699278324090383,0.14582879833030749,0.15222364330105811,0.313073350182487,0.1715326396714342,-0.559282540486809,-0.3296251642881339,-0.2818648277404294,-0.5101801496775518,-0.8408088982449416,1.0111573828903642,-0.6065217062850942,-0.5097309956066611,-0.8673924516634132,-0.9226113288547535,-0.2365595853783031,-2.9119453724552433,-1.5953012950173193,-0.10565961739874631,-0.10784758552778456,0.20989833336610314,-0.1317353330083976,-0.13644299104722415,-0.3415993122633516,-0.3261129161391873,-0.2958100522083758,-0.25697743237593834,0.26835095055641317
MZ050101,-0.7693115784327295,0.7069283519280277,-0.8003871147618095,1.255011700590153,1.5912226674203434,1.1281940834459008,-0.14530749700021256,-0.11793577432708453,-0.14639842437728365,-0.4484828991623107,-0.2546847184372798,-0.17696438621602575,0.001419158368066043,0.09155890448548537,-0.3011117819141829,-0.17694075499814563,0.4560611906740765,-0.7132398447769727,-0.47718474684998596,0.46300743331212957,-1.1207979519710196,-1.1193250170575664,-0.7123217117631779,-0.44588903733472984,0.30924863111787365,0.3329570177047847,0.1145325396447369,0.08617181470115745,0.3236346961557036,-0.13498423890838931,-0.07166399804716353,-0.07447055262260752,3.087185295721385,1.1857655193039502,0.3764184535202118,0.3508087265908094,0.2416694304073084
MZ070103,-0.5381697703581044,-0.059796548696397625,-1.2101585318050871,-0.07228275033945582,-0.14942881800080737,-0.3091035514233721,0.6190785721519576,-0.11793577432708453,-0.14639842437728365,1.5355219778742601,-0.7076514453730669,-0.640297730957989,-1.1825681077503798,-1.123473436407511,-0.8776279054156535,-1.0167630736113937,-0.5801629546861876,-0.754658650971558,-0.5415083330532429,0.6596947668865843,-0.5821463770420714,-0.8301889580190814,-0.6098763652940761,0.6348959968032042,1.1180966767737661,0.4042081255196363,0.24233793251944394,-0.10565961739874631,-0.1042284720565018,-0.2970272695842775,-0.1317353330083976,-0.13212671612948032,-0.3415993122633516,-0.2701823811480754,-0.10103237315050981,-0.12873039649538798,-0.384544133635936
MZ090101,0.22753552230974952,0.017865041894620307,-0.26505480713285845,-0.14566965259345058,-0.1101064378240637,-0.2593665354105052,-0.04998098707207266,-0.11793577432708453,-0.14639842437728365,0.48066367076503225,-0.8669598304597727,-0.8184113962315593,-0.8006316969840441,-0.8760040821136493,-0.7405957231136845,-0.7546109291013408,-0.7582356145314442,-0.6632130120052414,-0.4999144632073587,-0.5850135209257159,-0.7537065697119962,-0.6445234433011758,0.14321391591162597,-0.3192110510598156,-0.13196348726157475,-0.7479916674745295,-0.4969755175148747,-0.07205157805816381,-0.10784758552778456,-0.04632035389890381,-0.11068685553503908,-0.12833720569710108,-0.3415993122633516,1.3293186022569548,-0.2743814811860845,-0.25730485121892743,-0.4163305893774015
MZ040302,-0.7071137736678855,-0.3871953407690973,-0.7097197525014459,-0.36323702840095334,-0.3293704480653055,-0.26627350118539067,-0.17081560189831899,-0.11793577432708453,-0.14639842437728365,1.1501579553209778,-0.1707949039057145,-0.1273813472903272,0.03831211233847114,-1.0314986847911725,-0.8975794676356664,-0.6758867674722145,-0.2187488029008707,-0.6976445557881741,0.14900263771630376,0.36370341930281397,-0.22751112054324815,0.7387019739583904,-0.020770060238295886,-0.02984533265447573,-0.6463227777291002,0.588128665721022,0.30523435061553444,-0.07600445705236442,-0.0961453558260448,-0.22841649444398046,-0.1317353330083976,-0.1401598041635769,0.28954188032593225,-0.340772912140811,-0.25534663571807736,-0.23700980455846762,-0.4205805459886917
MZ090201,-0.2684049090466452,-0.08207212247111102,0.18802326350587747,1.7260700642900648,-0.37265327873361664,-0.2492079030325617,-0.14192270769909318,-0.11793577432708453,-0.14639842437728365,-0.22921533336820876,-0.9918927301055334,-0.9292285431483053,-1.1416737345696861,-0.7075542291649055,-0.8327513749337465,-0.7404128949140171,-0.8941632058977428,-0.8362538770373555,-0.7332285927134609,-1.1239568173509784,-0.6710720244628462,-0.4992536727689985,-0.8195853442022912,0.21473739948476664,0.28049271131266207,-0.3339124606003064,-0.7211459871330337,-0.08476095305207154,-0.10334931637258137,-0.25138283296455305,-0.1317353330083976,-0.053251182756340075,-0.05065125561246038,-0.4042840524045833,-0.25994746019098103,-0.24612138936268863,-0.1451891907274494
MZ050401,-0.7728152945005087,0.9417450562825044,0.027660679810425956,2.4108039867160103,0.20288238423219454,-0.05988004077879776,1.5758688967847483,0.24337124003578517,0.8319683212449204,-0.6802433710080354,-0.17314149444962557,-0.11614139704305733,0.10700445973853011,0.027277606849593284,-0.48990433013248535,-0.8967446104725937,0.17728828971349236,1.3267189158040602,-0.25521532838956884,1.1947053489179607,-1.1907450815079264,-0.9867414665656489,1.2705221979762527,-1.0359418868591352,0.6714110292736418,-1.1235753109425808,-1.0520095594663772,-0.10565961739874631,-0.10784758552778456,-0.327746879881328,-0.1317353330083976,-0.13894864086541311,-0.3415993122633516,0.19916607458621832,-0.2877236570847696,-0.2711653833122726,-0.3264570548008409
MZ071301,-0.5974124670320045,-0.42032529789357015,-1.2394288398620916,-0.3644698085633039,-0.37732361246082413,-0.312734785810468,-0.18068145633625785,-0.11793577432708453,-0.14639842437728365,1.7830058995128706,-0.7695204941259706,-0.6575311405120396,-0.34480457550305865,-1.0070676356697117,-0.5069942224565319,-0.8272998148315999,-0.7763679964980414,-0.6890141023897389,-0.18573880825627884,-3.2384528215297435,-0.45414203796036307,-0.2025825406686559,-0.801509692004683,0.5674535314093265,-2.8476871827183556,-0.2528220059430051,-1.2998676521591612,-0.10565961739874631,-0.10784758552778456,-0.2568200088564271,-0.1317353330083976,-0.14262797850855563,-0.3415993122633516,-0.20545569743163408,-0.1823164230004045,-0.18297728447224432,-0.40171767710555123
MZ111701,0.31794762828715695,-0.30133510645111516,0.8449301048088527,1.3810147195126492,-0.3841969469943839,-0.3098231533661703,-0.15252152455125076,-0.11793577432708453,-0.14639842437728365,-0.8342890196462954,-1.0546186763181777,-0.9802042338023346,-0.9904782772425771,-0.9993728175120462,-0.8798939788866159,-0.9626170676235212,-1.01321812556072,-0.8671985422674622,-0.6250583328954356,-1.6171583199941222,-0.6631039335817789,-0.543199527577608,-0.6087427736656918,0.790987695246721,0.3942382523677494,0.5834626606059714,0.9302305655210297,-0.10565961739874631,-0.10784758552778456,-0.3067997723266569,-0.1317353330083976,-0.14237945739962643,-0.3415993122633516,-0.21317577844261795,-0.30931902540779976,-0.27782698564798064,-0.4291689049238512
MZ020801,-0.9708792270199046,0.38728397879150883,-1.5781214281855749,-0.3620453521427182,8.347806489087759,1.2380235448258483,0.8102763947940292,-0.11793577432708453,-0.14639842437728365,-1.328537437852787,1.213954822960381,1.29576986798699,1.4371541798240792,1.509627129458354,1.43868705923385,1.4436713150251999,1.4399571326358964,1.5318661743018132,0.9213537164746158,1.3041925229088975,1.5624489703808813,1.7836952232419154,1.261316905230126,-1.2330369655152558,0.27582771823649466,-0.39979413272448683,-0.7877204929647138,-0.10565961739874631,-0.10784758552778456,1.0098348035925826,-0.1317353330083976,-0.14399848299983894,-0.3415993122633516,1.6427676864005782,0.5869779862860377,0.4012789386395397,-0.02412066165657041
MZ091001,-0.385508307706867,-0.4418943242858578,-0.13514963838262384,-0.3644698085633039,-0.25625576643543607,-0.3153503657586328,-0.12244005540268964,-0.11793577432708453,-0.14639842437728365,0.5213980469510593,-0.5318425151825338,-0.8700293599014853,-0.9248106123122493,-0.8991093516974409,-0.8517759639337312,-0.848652277857218,-0.8684501653281032,-0.763341191932613,-0.8744330007866697,-1.3131582256637977,-0.7652607846269118,-0.6797853893879504,-0.9352452962238793,-1.2995793778220268,-2.8476871827183556,-0.7309984357060665,-0.9476303553197529,-0.10565961739874631,-0.10784758552778456,-0.2820570030122582,-0.1317353330083976,-0.14134991636139563,-0.3415993122633516,-0.4292966176676632,-0.30626131882394664,-0.2810376098094447,0.0012934501801911526
MZ040101,0.06353813301434497,-0.39592228494285964,0.08467750479336451,-0.3644574822923524,0.09074651757534752,-0.2234144351062976,-0.1795143292382339,-0.11793577432708453,-0.14639842437728365,0.1254673467325595,-0.9677405728557515,-0.9036774403567136,-1.115554700840359,-1.0065218434823966,-0.8914347300590173,-0.9804349073091877,-0.9556307663237091,-0.8797042672564706,-0.6590955612213023,-1.0801923508930016,-0.6384935668197126,-1.1630429273202911,-0.6747688109996787,-0.874518760606722,-0.7024792458359115,0.21337699212091987,-0.4777387273520185,-0.10047503028856385,-0.10784758552778456,-0.27564933294790606,-0.10738230606785401,-0.13091177871795395,-0.3415993122633516,-0.38288587823451964,-0.2528968516985555,-0.2438749920173194,-0.47189580069456566
MZ050602,-0.5359610614661662,-0.018619409720100847,1.4376165292193384,-0.06693136588425523,-0.20569455648835416,-0.3125105180215836,-0.18069731726180951,-0.11793577432708453,-0.14639842437728365,-1.3589480877109046,-0.6082697874276123,-0.5400292658899841,-0.6109038960277091,-0.6317000954023126,-0.8438121598798992,-0.8013215721877004,-0.7328551690625742,-0.7608437327122756,-0.5016200410764546,0.2756127039058495,-0.7718105626228631,-0.017446443071873603,-0.5990481410951598,-0.8966852479935509,1.0536440532672473,-0.09090156148154388,0.08895336712512834,-0.10565961739874631,-0.10784758552778456,-0.327746879881328,-0.1317353330083976,-0.1416359120969238,-0.3415993122633516,-0.3211784832988392,-0.3148567761085498,-0.28171723534764503,0.05630651298142159
MZ010601,-0.6084736686717516,-0.3993208016341183,1.7532859260632687,-0.361152753709298,-0.39961749718608247,-0.30218366765208715,-0.1504019970244981,-0.11793577432708453,-0.14573684858294142,-1.5509803954766084,-0.6840609931387728,-0.6790053352414714,-0.4468314178871797,-0.6089453557929682,-0.682592850985133,-0.395063531135618,-0.3908260102962987,0.31050356748475644,-0.09175125079460035,0.5722613237336638,-1.1866767528689681,-0.506868793793853,1.2553710243820653,-1.2209656506580677,0.8335580479974356,-3.29741755244344,-1.6000887254923606,-0.10565961739874631,-0.10784758552778456,0.3295462845123104,-0.09759621624565411,-0.12000821002201562,-0.3415993122633516,-0.18938264075469596,-0.29101090379994665,-0.25881370929534375,-0.4186476346525922
MZ020202,-0.7964123678894428,1.7801521512407712,-1.1220786647324232,0.5084553651740339,4.358499278689274,0.08132657033076574,-0.06774834073631655,-0.11793577432708453,-0.14639842437728365,-0.4238088874565616,-1.097444451856311,-0.9278302038100639,-0.5599778051120821,-0.4233438274111025,-0.8866254896183626,-0.8789868111546163,-0.06928434068568382,-0.6112286706199053,-1.2306347160481137,1.1634887529659228,0.034058808025019746,1.6270313920407944,-0.2545547623065872,-0.6775018239337339,1.0458560702747286,-0.11772139012004364,-0.29621689200280005,-0.09832668361103414,-0.10784758552778456,-0.10669097665537203,-0.06284686405600991,-0.12976043265220222,-0.3415993122633516,-0.18492790786598667,-0.14181519177777452,-0.19280356464680753,2.3104142153015634
MZ071401,-0.48611164407173985,-0.40816695316466384,-1.268725329247214,-0.364147635745063,-0.399682357036114,-0.2744065620002515,-0.14723336940097864,-0.11793577432708453,-0.14639842437728365,1.7989038106926079,-1.1359072132536874,-1.0225123520372943,-0.7321498386187,-0.6147890330304393,-0.7666605542727392,-0.8701808504324123,-0.6868248663904576,-0.8422937952706431,-0.8464755749503876,-1.4008030691453457,-0.47028022917456225,-0.6636729037110672,-0.38439942914911407,0.3522897968908184,0.22392420342454675,0.5699238408689105,0.8589731496900299,-0.10565961739874631,-0.10784758552778456,-0.19030440803604867,-0.1317353330083976,-0.14399848299983894,-0.3415993122633516,-0.31672236005830673,-0.18678656254242618,-0.19103124387227516,0.03808895958134749
MZ050801,-0.7057994919402439,-0.3731141428884343,0.4994542392521483,-0.3496377520188659,0.06262605249367596,-0.15283562407381657,-0.18074138264073455,-0.11793577432708453,-0.14639842437728365,-0.3696150096573209,-0.5262605650497125,-0.44486684065209475,-0.24174294257942622,-0.22289694868442053,-0.40611784508384224,-0.5254413158400684,-0.4534992861063314,-0.7185751565541002,-0.636548483052761,0.40492671370569416,-0.48716278770976135,-0.6393055624608694,-0.6492968807464535,-0.5204318754632931,0.26240109456703276,0.22184410391283713,-0.46491854321626574,-0.09090283662490069,-0.10202440884430973,-0.27831883076746233,-0.1317353330083976,-0.1382679583910083,0.5300704430683756,-0.25956577572846773,-0.27183107006153295,-0.2538637082542583,-0.43906096688214297
MZ020203,-0.4901876636004157,-0.2872021564302974,0.9840350501778529,-0.10102464476430882,-0.21749789000695735,-0.31868498082751695,-0.17472877157517216,-0.11793577432708453,-0.14639842437728365,-0.7981340461952673,-0.47957327024021035,-0.9029935160449992,-0.5725046761149806,-0.46693880748578237,-0.811942405466159,-0.7843000070911549,-0.693539231039896,-0.7229754668765764,-0.5944133962445846,-1.6854712707909474,-0.7924034357338314,-0.984170629091841,-0.7049558995746272,0.4797971907375996,0.2879628991924313,0.06253108009457557,-0.2469354140479658,-0.10565961739874631,-0.10784758552778456,-0.300030127037595,-0.1317353330083976,-0.140785094304647,-0.3415993122633516,-0.4319129299107181,-0.3077596202889986,-0.28123429542722017,2.211148191875067
MZ011201,-0.2626034900068418,-0.415416089742669,1.2981638167070595,-0.3644698085633039,-0.39992101585177375,-0.3182577891860332,-0.1764629486752808,-0.11793577432708453,-0.14639842437728365,-1.0318924535177632,-1.2207498294202899,-1.1981600389168143,-0.9413162722352183,-1.0631419411200542,-0.8991112586712057,-0.8047803911236474,-1.0789518500914297,-0.8299615549416223,-0.7569611022850969,-2.4453517504267,-0.7695993730115535,-0.5904520514653241,-0.7174873747781816,1.655999791227346,0.27641310936956226,-0.9387794512560921,-1.2930712167465408,-0.10565961739874631,-0.10784758552778456,-0.27093632111316635,-0.1317353330083976,-0.14180300687579717,-0.3415993122633516,-0.4225198498416495,-0.32553491817050195,-0.2874055870925245,-0.400305619687381
MZ101301,-0.7591870990421689,0.08833466400894535,-0.9534240180728543,8.118344901168605,0.08447970621965789,-0.2238332892081943,-0.18074138264073455,-0.11793577432708453,-0.14639842437728365,-0.14735422840584028,-0.6095320693890034,-0.5367762318395577,-0.26236446560119586,-0.2859300378184293,-0.2278663145872901,-0.5218444843136238,-1.030839654419006,-0.6989448903595503,-0.9224977609278591,1.2340973717239152,-1.0180756125154504,-2.0922458876922674,-0.34777451230155204,-0.040817983584884726,0.28436680539548703,-1.3064270692580366,-1.049391852872706,-0.08735187406646694,-0.1006231626856074,-0.2664248306850838,-0.1317353330083976,-0.14399848299983894,1.4281606672262455,-0.2503520811036051,-0.2192655878029677,-0.23325635919094095,0.011139650424380695
MZ090301,-0.5791818049819486,0.6542117054972768,-0.11135016477499024,0.014289267489763807,-0.05576777628450969,-0.2881147595452578,-0.062313807129815775,-0.11793577432708453,-0.14639842437728365,0.17815952422442974,-0.7525291445591256,-0.6573021556922444,-0.3798569802084077,-1.1250139108869834,-0.6091000246921613,-0.5768320488311534,-1.0800961023702778,-0.43913403219411856,-1.158812260732823,-3.4127076223752524,-0.524325802370729,-0.3041459615630587,-0.4138862614371314,-0.9878241450437668,0.2815481037314181,-0.07500361687165909,-0.8507883373816637,-0.10229050737273086,-0.10784758552778456,-0.26003758539981414,-0.1317353330083976,-0.13876515515962107,-0.3415993122633516,-0.38591006151545476,-0.30000260336289736,-0.2728920587073209,-0.095121769189279
MZ090501,-0.6193625998608889,-0.3965566150246146,1.17912305011371,-0.3608978050865374,-0.37960406120426693,-0.303073436455829,-0.18074138264073455,-0.11793577432708453,-0.14639842437728365,-0.9164711357107483,-0.7728155135855223,-0.7228719745678079,-0.43656831345347913,-0.5347356828880595,-0.6643069322135899,-0.44951197339237964,-0.8993347097591655,-0.6368640122681309,-0.47294234599542656,0.48180089951107097,-0.7125319006868343,-0.4821283305787017,-0.4392390470854517,-1.239215281219763,-0.41914378856612206,-1.2793469866736236,-0.9550866213735659,-0.10565961739874631,-0.10784758552778456,0.19887209731420286,-0.1317353330083976,-0.13963744991032995,-0.3415993122633516,-0.40603676721277204,-0.29296619901612725,-0.2716540353999684,-0.44419660602841227
MZ021101,-0.6493282235422748,0.19383434109781159,-0.19344145143599567,3.9752783530911078,-0.3322084121055021,-0.28573674510669417,-0.17045709220408028,-0.11026475130381076,0.05218101918567905,-0.20029549314378603,-0.19465030517035734,-0.7653307819511466,-0.5057672017114538,-0.9928022283309593,-0.7148349274046735,-0.8069304669303071,-0.9302248589955409,-0.772544196926898,-0.502350628225349,0.39383941454444926,-0.8900947404997446,-0.5485774210234214,-0.502753338110683,0.47631848247013947,0.8003269630420018,0.6237836149592749,0.7714522261114134,-0.10565961739874631,-0.10784758552778456,-0.28673328901088535,-0.1317353330083976,-0.14241348962061984,-0.3415993122633516,-0.418959453644578,-0.27233106915790706,-0.2625319898443955,-0.3506198384342864
MZ020204,-0.9643137109778972,-0.20420900892055804,-1.6191835648776491,0.13367773047545545,2.5735437205867506,4.55673195559211,-0.18074138264073455,-0.11793577432708453,-0.14639842437728365,-1.2225653146137976,1.1308190262620792,1.173600277244345,1.2788043495701307,1.4445720292582476,1.4702805908591563,1.4247359686623842,1.4625673850240113,1.5276119490573639,1.0492293414542977,1.1034179843313414,1.5394222681825227,1.5588985826030595,1.2553200936970523,-0.29823268419207494,-2.8476871827183556,0.39134051960047217,-1.245945240739288,0.13702619782062941,-0.10784758552778456,0.4851327432382475,0.6282267199668919,0.1701434376177914,-0.3415993122633516,4.51119685545496,4.361968806820227,2.531112604886469,3.344605699447942
MZ030901,0.909133755175625,-0.3899135551150953,1.7777577215352593,-0.3019423003926326,-0.39047262635384977,-0.31221802466524895,-0.1144915009498408,-0.0694123663418286,1.581341265118277,-1.5898080786465256,-1.0737217824915033,-1.0094933885636737,-0.9974520735645989,-0.9926342589503281,-0.874313965060417,-0.8754165707768494,-0.9184644835264865,-0.8353836280808076,-0.5766267494469955,-1.025754860422875,-0.6764803761081928,-0.5228698917791579,-0.742687105580303,0.4272536282098639,0.005061060352376211,0.4952083045249274,0.542956173455351,-0.10422701601904137,-0.10784758552778456,-0.19098909140477335,-0.12500612212745885,-0.14038237428923436,-0.3415993122633516,-0.4045362240679148,-0.2931214928950811,-0.27339418098693774,-0.35885895122489736
MZ081601,0.47040070233040693,-0.4387316638327118,1.9801602456828973,-0.3644424341451224,-0.38148948739277794,-0.3189795599626791,-0.1806633323795042,-0.11793577432708453,-0.14639842437728365,-1.7915241122773293,-1.1910505719427549,-1.115968428024887,-1.1066941983583198,-1.0963629541831104,-0.9412311867887244,-0.8599628347472159,-0.9156633686078289,-0.7736382187457811,-0.5487248115560667,-1.292809940924403,-0.523897277198491,-0.7961546319549846,-0.22607148414203126,-1.116232520308049,0.28056749805584935,0.6873133831939322,1.5551394591442114,-0.10565961739874631,-0.10784758552778456,-0.3089999500329098,-0.1317353330083976,-0.14218726877427343,-0.3415993122633516,-0.4638550358072143,-0.32210883203665736,-0.2862330007909969,-0.43308440979300067
MZ020901,-0.7817794732715916,0.013273948794346945,-1.1563648445068797,0.6598513961392627,1.9656002933555177,0.469092037095623,-0.18074138264073455,-0.11793577432708453,-0.14639842437728365,0.38406497372921217,-0.8756724134217007,-0.7438635731013604,-0.42420141277613427,-0.36924021610434093,-0.5205778385817678,-0.6545974144062368,0.04864624927135771,-0.6112431731969562,-1.0683004215060223,1.1665662124562022,-1.261832979093821,-2.603785480749238,-0.9495869942565499,-0.6376601429227664,0.29658245375947145,-1.154807201228074,-0.8244296355482761,-0.10565961739874631,-0.10784758552778456,-0.05464913018760826,-0.1317353330083976,-0.13608297043514664,-0.3415993122633516,0.18650223621656986,0.34054062838441446,0.12511293942925975,-0.2381788795127826
MZ021102,-0.726556685651179,1.5651847800113776,-0.16069293146900435,0.7895394495206145,-0.1319751496769923,-0.11150418842575399,0.057005115967002244,-0.11793577432708453,-0.007575088459440701,-0.1148032058165932,-0.6014356456573435,-0.5287910830316034,-0.3019125434032041,-0.25035598282899496,-0.3919082823692199,-0.5461233839870621,-0.9786891508322592,-0.7461060298729473,-1.139044895455378,0.3323047578550217,-1.0705005473167106,-1.0650790389438185,-1.1140659538531832,5.444011930388558,0.9899417481178334,0.31377383887960253,0.6986079881504274,-0.10033948994481585,-0.10784758552778456,-0.11390876021422522,-0.08175595973941056,-0.1088769297295437,-0.3415993122633516,-0.26596269306778947,-0.09899782887087782,-0.1666710037152626,-0.3344653266875272
MZ100801,-0.3234747940153074,-0.4419160831958909,0.5959359219866355,-0.3644698085633039,-0.09142227584492821,-0.28636658546060845,-0.18074138264073455,-0.11793577432708453,-0.14639842437728365,-0.35122018479206246,-0.5642105046328724,-0.9378221448604322,-1.0614358480926378,-1.0073315463060277,-0.6978976923282759,-0.7486236157279732,-0.9132351365698393,-0.7708691111714108,-0.7960527390234268,0.12022687566421136,-0.7034353485696303,-0.7842693407515262,-0.7022323816761592,0.31611174725657193,-2.8476871827183556,0.5855843102911471,0.6081795673766727,-0.10565961739874631,-0.10784758552778456,-0.30705705671904854,-0.1317353330083976,-0.143198913100363,-0.3415993122633516,-0.07768248309632195,-0.29453376134040377,-0.26532045272390314,0.2538069823671939
